rank,app_id,title
91,com.hidea.cat.magicrecipe,"고양이와 스프: 마법의 레시피 (머지 게임)"
92,com.merge.game.foodstars,"푸드스타: 합쳐서 요리하기"
93,com.percent.aos.luckydefense,"운빨존많겜"
94,io.voodoo.holeio,"Hole.io"
95,com.ew.mahjong,"Fun Mahjong Match"
96,com.nflystudio.InfiniteStaircase,"무한의 계단"
97,com.tripledot.blockbash,"Woodoku Blast"
98,ball.sort.puzzle.color.sorting.bubble.games,"볼 정렬 퍼즐 게임 - 재미있는 색상 정렬 게임"
99,com.fiveminlab.overgeared.hero.backpack.merge,"템빨용사: 픽셀 아이템 머지 RPG"
100,wool.match.color.sort.jam.puzzle,"털실 마스터"
