rank,app_id,title
48,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
49,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
50,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
51,com.hidea.cat.magicrecipe,"고양이와 스프: 마법의 레시피 (머지 게임)"
52,com.mymskr.gp,"호드 워:어벤저의 소환"
53,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
54,com.superplaystudios.disneysolitairedreams,"Disney Solitaire"
55,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
56,com.gof.global,"WOS: 화이트아웃 서바이벌"
57,sheep.animal.parking.puzzle.game.jam,"Sheep Dash: Sheep Away"
58,com.epicoro.castleclashers,"Castle Busters"
59,com.xgame.asia.kr.gp,"히어로 클래시: 연결 대작전"
60,com.mobirix.ldwm,"수박 만들기 2048"
61,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
62,com.supercell.brawlstars,"브롤스타즈"
63,com.wemadeconnect.aos.makedrama.google,"메이크 드라마 : MAD"
64,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
65,io.supercent.weaponrpg,"XP Hero (XP 히어로)"
66,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
67,com.percent.aos.cooptd,"협타디: 협동 타워 디펜스"
68,com.wood.block.sudoku.puzzle.bm,"블록 크러시: 블록 블라스트 퍼즐"
69,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
70,com.playrix.township,"꿈의 마을 (Township)"
71,find.difference.spot.differences.hidden.puzzle.games.free,"차이점 - 찾기 & 발견하기"
72,com.spheresort.yhk,"로맨틱 스피어 볼 분류"
73,com.fiveminlab.overgeared.hero.backpack.merge,"템빨용사: 픽셀 아이템 머지 RPG"
74,com.egaming.thesan.oridin,"강원랜드"
75,com.devsisters.cba,"쿠키런: 모험의 탑"
76,app.gajami.keycap,"딸깍 - 키캡 ASMR"
77,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
78,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
79,com.percent.aos.luckydefense,"운빨존많겜"
80,com.moonactive.cmboard,"Coin Master: 보드 어드벤처"
81,com.hdfzxrpg.googlelb,"해적 키우기-방치형 RPG"
82,com.hollywood.merge,"할리우드 머지"
83,com.amsq.beauty.slotgoddess,"슬롯 여신c"
84,com.brain.twist.tricky.story,"Tricky Story 2: Brain Twist"
85,com.rush.xtreme.sports,"러시: 익스트림 (RUSH: Xtreme)"
86,com.merge.game.foodstars,"푸드스타: 합쳐서 요리하기"
87,com.tarkinstudios.game.fruitmatchfusion,"Fruit Match Fusion"
88,wool.match.color.sort.jam.puzzle,"털실 마스터"
89,pics.karaage.sokutaiho,"순찰중! 바로 체포!"
90,com.haoplay.game.gp.duck,"꽥꽥 구조대 - 알 폭격 디펜스"
91,com.awesomepiece.isekaigate,"이세카이 게이트 ISEKAI GATE"
92,com.vincentb.MobControl,"Mob Control"
93,ball.sort.puzzle.color.sorting.bubble.games,"볼 정렬 퍼즐 게임 - 재미있는 색상 정렬 게임"
94,com.brain.logic.joygame,"Brain Puzzle 2: Logic Twist"
95,com.kakaogames.odin,"오딘: 발할라 라이징"
96,com.fty.thejudge,"들여보낼까 말까? - Let Them In?"
97,com.haegin.kbo,"2026 프로야구GO!"
98,com.fc.goods.sort.matching.puzzle.triplemaster,"상품 정렬: 매치 3 퍼즐 - Goods Sorting"
99,com.superplaystudios.dicedreams,"Dice Dreams™️"
100,com.hkqs.nba2026.google,"NBA Basketball World 2026"
